steering,acceleration,sensor_hit_0,sensor_hit_1,sensor_hit_2,sensor_hit_3,sensor_hit_4,sensor_hit_5,sensor_hit_6,sensor_hit_7,sensor_hit_8,sensor_hit_distance_0,sensor_hit_distance_1,sensor_hit_distance_2,sensor_hit_distance_3,sensor_hit_distance_4,sensor_hit_distance_5,sensor_hit_distance_6,sensor_hit_distance_7,sensor_hit_distance_8,velocity
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.192187309,7.099836349,4.209590435,2.426846743,2.100172281,10,2.973863125,9.97270298
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.164959908,7.101395607,4.252445221,2.433995008,2.098859072,9.96886158,2.990454674,9.963448524
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.146533966,7.092856407,4.283846855,2.446668863,2.107539415,9.938742638,3.008393049,9.987164497
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.196074486,7.103298187,4.202818871,2.422878265,2.096710443,10,2.969028711,9.980337143
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.151960373,7.09764719,4.274235249,2.441132069,2.102750301,9.94529438,3.001605988,9.966379166
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.160356522,7.104959011,4.259373665,2.432644367,2.095439196,9.955537796,2.99116993,9.986319542
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.213439941,7.118420601,4.172685146,2.405438662,2.081589222,10,2.947688341,9.975496292
0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.168699265,7.11235857,4.244582653,2.424114704,2.088042974,9.965508461,2.980733156,9.87504673
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.186602592,7.109149456,4.216416836,2.421041965,2.090954781,10,2.97111845,9.982960701
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.16294384,7.107508659,4.25474453,2.429804802,2.092896223,9.958322525,2.987739563,9.983507156
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.160852432,7.100370884,4.259273529,2.436128378,2.099930048,9.961181641,2.993843079,9.977864265
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.190093994,7.098653793,4.213088036,2.428442001,2.101357222,10,2.975981236,9.984070778
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.125520706,7.072400093,4.321290016,2.469580889,2.127952337,9.915231705,3.035882473,9.969376564
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.220697403,7.095541954,4.167442322,2.422081232,2.104613781,10,2.959224939,9.989092827
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.22099781,7.107189178,4.163946152,2.412416697,2.092854261,10,2.950838089,9.974198341
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.186249733,7.095668793,4.219699383,2.432001352,2.104342461,10,2.980481148,9.986189842
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.18169117,7.091744423,4.227619171,2.436547041,2.108267784,10,2.986060381,9.987878799
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.179391861,7.089816093,4.231601715,2.438797951,2.110196114,10,2.988839149,9.99104023
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.178253174,7.088892937,4.233570099,2.439887285,2.11111927,10,2.990193844,9.991104126
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.177962303,7.088646889,4.234072685,2.440173388,2.111365318,10,2.990546942,9.988088608
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.219237328,7.098204613,4.168907166,2.420315742,2.101904154,10,2.958242893,9.981829643
1,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.193149567,7.086369038,4.21109724,2.437510252,2.11365509,10,2.982529402,9.893973351
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.170043945,7.071012974,4.249964237,2.456804037,2.12899375,10,3.007572889,9.974302292
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.194788933,7.07096529,4.212268829,2.449661016,2.129220247,10,2.992235422,9.983350754
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.191781998,7.067611217,4.217585087,2.453271151,2.132585526,10,2.996412039,9.977790833
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.251449585,7.087030411,4.125741482,2.420965672,2.113909483,10,2.947416306,9.983892441
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.262784958,7.096865177,4.106707096,2.409731865,2.104071379,10,2.933768511,9.990307808
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.271030426,7.104003429,4.092864513,2.401572943,2.096930981,10,2.923852205,9.991023064
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.277729988,7.109817028,4.08161211,2.394933224,2.091116667,10,2.915785074,9.98805809
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.28523922,7.116310596,4.069050312,2.387516975,2.084620953,10,2.906775951,9.991110802
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.132580757,7.087860584,4.307670593,2.455176353,2.112700939,9.91439724,3.021143436,9.968441963
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.11866188,7.076258183,4.332350731,2.468861818,2.124316454,9.896892548,3.038154125,9.974384308
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.130834579,7.081074238,4.311398506,2.461067677,2.119363785,9.9176054,3.026708603,9.935346603
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.128844261,7.079394341,4.314917088,2.463038206,2.121044397,9.915122032,3.029111624,9.991041183
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.178923607,7.090409756,4.232212067,2.43846941,2.109606028,10,2.988716841,9.980902672
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.188428879,7.098738194,4.215658665,2.428843021,2.101278543,10,2.976982594,9.984680176
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.191336632,7.101295948,4.210596561,2.425899267,2.098720789,10,2.973386049,9.987709999
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.191815376,7.101738453,4.209757328,2.425397158,2.098278284,10,2.972779274,9.990987778
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.192156792,7.102097034,4.209150791,2.425004482,2.097919703,10,2.972317219,9.99109745
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.191731453,7.101810932,4.209877968,2.425385237,2.098206043,10,2.97280097,9.988084793
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.19081974,7.101089001,4.2114501,2.426244259,2.098928928,10,2.973874807,9.991109848
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.189604759,7.100106716,4.213547707,2.427404165,2.099911213,10,2.975318432,9.988090515
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.252486229,7.121795654,4.113469601,2.391513586,2.078375578,10,2.921519041,9.987890244
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.267793655,7.130427837,4.088757515,2.38014245,2.069811344,10,2.906281233,9.987549782
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.326704025,7.152721882,3.999181986,2.346035719,2.048185349,10,2.856492043,9.976181984
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.28008461,7.145771503,4.066278458,2.363974571,2.054397345,10,2.887923241,9.984272957
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.21799469,7.125061512,4.164082527,2.39867425,2.074957609,10,2.940207481,9.973991394
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.207782745,7.116256714,4.181836128,2.408869267,2.083762169,10,2.952718973,9.986521721
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.203356743,7.112469673,4.189527988,2.41326499,2.087550163,10,2.95812273,9.987916946
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.201245308,7.11068821,4.193189621,2.415341139,2.089331627,9.998559952,2.960682392,9.991054535
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.199949265,7.109627724,4.195432186,2.416589022,2.090392113,9.972890854,2.962231636,9.991106033
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.199621201,7.109345436,4.196000576,2.416915655,2.0906744,9.963227272,2.962632656,9.988089561
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.161527634,7.099446297,4.25832653,2.436634302,2.100825787,9.872825623,2.994022846,9.98505497
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.001549721,7.06324625,4.546974659,2.521900892,2.141891003,9.572634697,3.133819342,9.97133255
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.989849567,7.0433321,4.567592144,2.540922403,2.161094666,9.526439667,3.154086828,9.977907181
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.007214546,7.043591022,4.540574074,2.531578779,2.159516096,9.50370121,3.135502815,9.990302086
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.982589722,7.032979488,4.594762802,2.544042349,2.170130968,9.418010712,3.150957823,9.991023064
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.964963436,7.024611473,4.667002678,2.553879499,2.178502083,9.360777855,3.1631639,9.991100311
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.939369678,7.01546526,4.744817257,2.564629078,2.187651873,9.290113449,3.176499367,9.991108894
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.904866219,7.006451607,4.867168903,2.575224161,2.196670055,9.214506149,3.199734926,9.988090515
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.898208141,7.004889488,4.905425072,2.569071054,2.197240591,9.183394432,3.194983959,9.981946945
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.907245159,7.00818634,4.891464233,2.559330225,2.193317413,9.189252853,3.18098402,9.981442451
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.918979168,7.019962788,4.917594433,2.537111759,2.180694103,9.180102348,3.158635616,9.987613678
0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.899289608,7.030194283,5.001297951,2.529844284,2.170277357,9.128383636,3.167009354,9.876404762
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.904718876,7.045894146,5.030252934,2.50693202,2.15412879,9.11563015,3.146219969,9.94512558
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.866233826,7.057483196,5.282616138,2.513928175,2.14253974,9.02624321,3.190879107,9.986385345
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.854804039,7.068299294,5.389984608,2.508455753,2.130718708,8.993982315,3.19444108,9.975559235
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.810128212,7.073161602,5.727836609,2.520682096,2.12583065,8.907419205,3.246991158,9.986927032
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.754193306,7.071551323,6.298676014,2.563344479,2.128031731,8.805425644,3.334150076,9.990645409
1,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,10,7.664176941,7.057104588,10,2.630839348,2.156891584,8.660078049,3.490312338,9.981236458
-1,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,10,7.562749386,7.032743931,10,2.722185373,2.18770051,8.494400024,3.683592319,9.987622261
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,9.94414711,7.521578312,7.032690048,10,2.769891024,2.203421354,8.415079117,3.788504362,9.970965385
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,9.836642265,7.47832489,7.02107811,10,2.807630777,2.215327024,8.353477478,3.895210505,9.969930649
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,9.704167366,7.425311089,7.008914948,10,2.870570421,2.240649939,8.263235092,4.041381359,9.969577789
-1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,9.553688049,7.363373756,6.994516373,10,2.950708389,2.271271944,8.161909103,4.239554882,9.990239143
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,9.412351608,7.297421932,6.9662714,10,3.036632299,2.311673403,8.075832367,4.453021049,9.985768318
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,9.23415947,7.212378025,6.932529449,10,3.151924133,2.361734629,7.949189663,4.778354168,9.986304283
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,9.065052986,7.129916191,6.897647858,10,3.291438341,2.425023794,7.828053474,5.163269997,9.987892151
-1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,9.007718086,7.101727486,6.885326862,10,3.339310646,2.447772264,7.786798954,5.311237812,9.986145973
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,8.895789146,7.036747456,6.844649792,10,3.445588827,2.495632172,7.705336571,5.671122551,9.977502823
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,8.726896286,6.946228504,6.801388264,10,3.60633111,2.566713095,7.586338043,6.349318027,9.986909866
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,8.656793594,6.909370899,6.78316927,10,3.673642874,2.597533464,7.534495354,6.753617764,9.986909866
-1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10,8.518125534,6.834411144,6.742077827,10,3.832005501,2.661705256,7.430241585,10,9.983579636
-1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10,8.487270355,6.816124916,6.728523731,10,3.867927074,2.678783417,7.405546188,10,9.983579636
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,8.528493881,6.789448738,6.649962425,10,3.859084129,2.721852303,7.414252281,7.616352081,9.96782589
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10,8.140577316,6.556573868,6.490118027,10,4.344306469,2.936808586,7.115825653,10,9.991069794
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10,7.777390957,6.341772079,6.373004436,10,4.933930874,3.144057751,6.836127758,10,9.991109848
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10,7.468087673,6.161615849,6.251777172,10,5.550412655,3.336103678,6.601188183,10,9.991110802
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10,7.209259987,5.99673748,6.150292873,10,6.242424011,3.511887074,6.404572487,10,9.991110802
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10,7.006817341,5.867767811,6.06378746,10,6.964360714,3.670526743,6.246378899,10,9.991110802
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10,6.801267147,5.736816406,5.964486599,10,8.06122303,3.835634232,6.075626373,10,9.991110802
-1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,9.775550842,6.605345249,5.597982883,5.867097855,10,10,4.011514664,5.912342548,10,9.984938622
0,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,9.64126873,6.472939968,5.479980946,5.743669033,10,10,4.136703014,5.799175262,10,9.971390724
0,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,9.261746407,6.232008934,5.315565109,5.603398323,10,10,4.363053799,5.59662962,10,9.98962307
0,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,8.920666695,6.028455257,5.167763233,5.501861095,10,10,4.568281174,5.426219463,10,9.990948677
0,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,8.576721191,5.822552204,5.017883778,5.384154797,10,10,4.783923149,5.253649712,10,9.988032341
0,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,8.247085571,5.615190506,4.873933792,5.265455723,10,10,5.014971733,5.087993145,10,9.988084793
0,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,7.897742271,5.394013405,4.720781326,5.139494896,10,10,5.271584988,4.906713963,10,9.988090515
0,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,7.53717947,5.165703297,4.546514511,4.999527931,10,10,5.554469585,4.710810184,10,9.988090515
0,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,7.184548855,4.942399979,4.376057625,4.851053238,10,10,5.8598876,4.51919508,10,9.991110802
0,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,6.770644188,4.680284023,4.175964832,4.676755428,10,10,6.243618488,4.294272423,10,9.991111755
1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,6.496427536,4.402905941,3.887994766,4.32720089,10,10,6.510608673,4.017222404,10,9.93874836
-1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,6.470499992,4.230625629,3.646391392,3.977313519,10,10,6.57533884,3.81134367,10,9.988101959
-1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,6.733059406,4.207570076,3.524431705,3.746251583,10,10,6.443741798,3.730557919,10,9.987978935
-1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,7.032642365,4.23454237,3.448162317,3.580156326,10,10,6.353455544,3.701060534,10,9.990923882
-1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,7.437916279,4.284797668,3.396478176,3.44336462,10,10,6.272696018,3.687711954,10,9.99084568
-1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,7.93273735,4.382786274,3.371930599,3.33873105,10,10,6.203920841,3.71534276,10,9.990822792
-1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,8.450229645,4.459420204,3.333400249,3.223283291,10,10,6.186076641,3.716448307,10,9.953632355
-1,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,9.137973785,4.617074966,3.346119881,3.161540747,10,9.282266617,6.14811945,3.787789345,10,9.98827076
-1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10,4.856467724,3.4011271,3.129994154,10,8.493213654,6.106016159,3.90321517,10,9.99105072
-1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10,5.137567043,3.466808081,3.110539436,10,7.882178783,6.093962669,4.048353672,10,9.950595856
-1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10,5.468772888,3.578653097,3.121465921,10,7.448471546,6.077219963,4.241988182,10,9.987985611
-1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,5.995704174,3.76039958,3.195942163,10,6.983402252,6.052296162,4.541397572,9.723863602,9.991037369
-1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,6.540025234,3.966706514,3.276746988,10,6.652778149,6.037229538,4.860466957,8.682099342,9.991019249
-1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,7.17767477,4.210257053,3.39894104,10,6.356654167,6.026421547,5.245788574,7.915198803,9.987970352
-1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,7.873435974,4.47756052,3.524056911,10,6.101661682,6.019643307,5.66411829,7.329687595,9.987885475
-1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,8.14380455,4.584857464,3.578080654,10,6.014689922,6.019095421,5.830631733,7.14756918,9.990839005
-1,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,9.00687027,4.925282001,3.751839876,9.524869919,5.781852722,6.019519806,6.3574543,6.674454689,9.987851143
-1,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,9.975429535,5.312224865,3.942356586,8.361438751,5.569049358,6.025168896,6.942721367,6.261191368,9.987841606
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,5.461111069,4.022452831,8.018603325,5.494383335,6.029727459,7.180648804,6.123174667,9.990812302
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,6.223931313,4.40832901,6.814591408,5.176561356,6.0554533,8.361214638,5.573011875,9.990809441
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,6.947469711,4.771453857,6.088668823,4.937467098,6.091475964,9.486216545,5.182047844,9.990809441
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,7.598714828,5.123193264,5.584245682,4.721103191,6.049994469,10,4.872168541,9.991085052
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.014517784,5.391442776,5.263327122,4.497068405,5.795266628,10,4.62552166,9.988164902
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.129138947,5.53352499,5.119371891,4.340265751,5.506561279,10,4.481145859,9.990432739
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.165057182,5.581023216,5.071731091,4.288995743,5.412905693,10,4.432317734,9.990432739
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.255079269,5.689109325,4.952652454,4.161028385,5.179420471,10,4.313238621,9.987859726
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.2866745,5.725503922,4.91105938,4.116445541,5.099722385,10,4.274003029,9.991038322
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.412863731,5.883610725,4.740822792,3.926429033,4.782897949,10,4.103571415,9.991102219
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.564112663,6.074161053,4.536960602,3.721193075,4.452602863,10,3.902737617,9.984784126
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.718716621,6.289105892,4.283410072,3.45277977,4.02569294,10,3.65789485,9.983784676
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.80820179,6.440092087,4.117824078,3.273901224,3.748827219,10,3.485963821,9.987614632
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.877641678,6.551051617,3.992948532,3.142010927,3.559830427,10,3.364202976,9.990953445
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.895586967,6.576117516,3.960867167,3.111055613,3.511448383,10,3.334255457,9.988039017
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.957571983,6.662482738,3.850330591,3.004486561,3.354496717,10,3.231117487,9.991094589
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.972200394,6.687601566,3.818178654,2.973525524,3.311475754,10,3.20113802,9.991094589
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,9.014781952,6.767875195,3.723502874,2.874549389,3.173914194,10,3.105315447,9.991108894
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,9.031597137,6.799398899,3.687357903,2.835716963,3.119979143,10,3.067703724,9.991108894
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,9.075089455,6.881169319,3.593631029,2.742398262,2.990504503,10,2.977361441,9.988089561
